dataset,target_radius,method,seed,final_rauc
texture,2.0000,uniform,8,0.875500
texture,2.0000,fixed,8,0.685500
texture,2.0000,bgr,8,0.619250
texture,2.0000,uniform,9,0.771500
texture,2.0000,fixed,9,0.788250
texture,2.0000,bgr,9,0.695750
texture,2.0000,uniform,10,0.812250
texture,2.0000,fixed,10,0.710000
texture,2.0000,bgr,10,0.577250
texture,2.0000,uniform,11,0.648500
texture,2.0000,fixed,11,0.698250
texture,2.0000,bgr,11,0.743000
texture,2.0000,uniform,12,0.835750
texture,2.0000,fixed,12,0.691250
texture,2.0000,bgr,12,0.617500
texture,2.0000,uniform,13,0.737500
texture,2.0000,fixed,13,0.694500
texture,2.0000,bgr,13,0.657750
texture,2.0000,uniform,14,0.663500
texture,2.0000,fixed,14,0.828500
texture,2.0000,bgr,14,0.735000
texture,2.0000,uniform,15,0.747250
texture,2.0000,fixed,15,0.656750
texture,2.0000,bgr,15,0.711500
texture,2.0000,uniform,16,0.685750
texture,2.0000,fixed,16,0.740500
texture,2.0000,bgr,16,0.557000
texture,2.0000,uniform,17,0.717000
texture,2.0000,fixed,17,0.737500
texture,2.0000,bgr,17,0.626250
texture,2.0000,uniform,18,0.847750
texture,2.0000,fixed,18,0.700750
texture,2.0000,bgr,18,0.413000
texture,2.0000,uniform,19,0.846000
texture,2.0000,fixed,19,0.631000
texture,2.0000,bgr,19,0.528000
texture,2.0000,uniform,20,0.770000
texture,2.0000,fixed,20,0.830750
texture,2.0000,bgr,20,0.611500
texture,2.0000,uniform,21,0.731000
texture,2.0000,fixed,21,0.547500
texture,2.0000,bgr,21,0.579000
texture,2.0000,uniform,22,0.817500
texture,2.0000,fixed,22,0.679750
texture,2.0000,bgr,22,0.585750
texture,2.0000,uniform,23,0.663250
texture,2.0000,fixed,23,0.717750
texture,2.0000,bgr,23,0.647250
texture,2.0000,uniform,24,0.841750
texture,2.0000,fixed,24,0.764500
texture,2.0000,bgr,24,0.591500
texture,2.0000,uniform,25,0.836250
texture,2.0000,fixed,25,0.675000
texture,2.0000,bgr,25,0.615500
texture,2.0000,uniform,26,0.767250
texture,2.0000,fixed,26,0.785250
texture,2.0000,bgr,26,0.572250
texture,2.0000,uniform,27,0.846750
texture,2.0000,fixed,27,0.779500
texture,2.0000,bgr,27,0.675000
texture,2.0000,uniform,28,0.761500
texture,2.0000,fixed,28,0.827250
texture,2.0000,bgr,28,0.658000
texture,2.0000,uniform,29,0.771250
texture,2.0000,fixed,29,0.753750
texture,2.0000,bgr,29,0.628000
mfeat-fourier,2.0000,uniform,0,0.702000
mfeat-fourier,2.0000,fixed,0,0.706750
mfeat-fourier,2.0000,bgr,0,0.616000
mfeat-fourier,2.0000,uniform,1,0.683750
mfeat-fourier,2.0000,fixed,1,0.667750
