seed,sigma,angle,success,steps,max_abs_pole_angle,final_abs_pole_angle
420004,0.8,4.80316994375,0,3,0.8165204362193611,0.7054933009889212
420004,0.8,0.23298463657041424,0,1,0.8690517965883995,0.8690517965883995
420004,0.8,1.9459846365704152,0,4,0.9579577431836053,0.9579577431836053
420004,0.9,3.0901699437500003,0,1,0.9470374257920297,0.9470374257920297
420004,0.9,4.80316994375,0,1,0.9161086599640837,0.8509658499899038
420004,0.9,0.23298463657041424,0,1,0.9608288906133452,0.9608288906133452
420004,0.9,1.9459846365704152,0,4,0.9015485516052065,0.9015485516052065
420005,0.0,3.7082039325,1,250,0.07476800995272985,1.5405679281214716e-06
420005,0.0,5.4212039325,1,250,0.07476800995272985,1.5405679281214716e-06
420005,0.0,0.851018625320414,1,250,0.07476800995272985,1.5405679281214716e-06
420005,0.0,2.564018625320415,1,250,0.07476800995272985,1.5405679281214716e-06
420005,0.1,3.7082039325,1,250,0.21090594574401159,3.4875183050638793e-06
420005,0.1,5.4212039325,1,250,0.1506813897070204,2.029671437590415e-06
420005,0.1,0.851018625320414,1,250,0.1720401173210856,8.736031455189451e-07
420005,0.1,2.564018625320415,1,250,0.05207644568477385,1.7965060870165e-06
420005,0.2,3.7082039325,1,250,0.3683279942835187,4.068306645524451e-06
420005,0.2,5.4212039325,1,250,0.22659476946131096,2.505439832616825e-06
420005,0.2,0.851018625320414,1,250,0.3605535520889006,2.0582946619337957e-06
420005,0.2,2.564018625320415,1,250,0.10036987505665189,2.0651230460697573e-06
420005,0.3,3.7082039325,0,17,1.0683718919171703,1.0683718919171703
420005,0.3,5.4212039325,1,250,0.3025081492156015,2.5294433706764213e-06
420005,0.3,0.851018625320414,1,250,0.5689572615591698,3.7770031354964626e-06
420005,0.3,2.564018625320415,1,250,0.18414884283241306,2.270628996391073e-06
420005,0.4,3.7082039325,0,9,1.3369482785020914,1.3369482785020914
420005,0.4,5.4212039325,0,11,0.7824900429306737,0.7824900429306737
420005,0.4,0.851018625320414,0,9,1.1709182818457398,1.1709182818457398
420005,0.4,2.564018625320415,1,250,0.2679278106081743,2.3079091161153066e-06
420005,0.5,3.7082039325,0,2,0.6595685462563592,0.6595685462563592
420005,0.5,5.4212039325,0,5,0.9452622280636259,0.9452622280636259
420005,0.5,0.851018625320414,0,1,0.5050969651356549,0.5050969651356549
420005,0.5,2.564018625320415,1,250,0.35170677838393544,2.0345324027183366e-06
420005,0.6,3.7082039325,0,1,0.5469287998923378,0.5469287998923378
420005,0.6,5.4212039325,0,5,0.8596580116217287,0.8596580116217287
420005,0.6,0.851018625320414,0,1,0.5697880102949884,0.5697880102949884
420005,0.6,2.564018625320415,1,250,0.43548574615969665,1.590475727559745e-06
420005,0.7,3.7082039325,0,1,0.629012266550378,0.629012266550378
420005,0.7,5.4212039325,0,5,1.0781691223094128,1.0781691223094128
420005,0.7,0.851018625320414,0,1,0.6340554070083975,0.6340554070083975
420005,0.7,2.564018625320415,0,13,0.863690958182855,0.863690958182855
420005,0.8,3.7082039325,0,1,0.7104264308347871,0.7104264308347871
420005,0.8,5.4212039325,0,5,0.9236372392284921,0.9236372392284921
420005,0.8,0.851018625320414,0,1,0.697834621707808,0.697834621707808
420005,0.8,2.564018625320415,0,11,1.0720273994616256,1.0720273994616256
420005,0.9,3.7082039325,0,1,0.791248375399719,0.791248375399719
420005,0.9,5.4212039325,0,4,0.9298921597108081,0.6469340631051825
420005,0.9,0.851018625320414,0,1,0.7610849356441477,0.7610849356441477
420005,0.9,2.564018625320415,0,8,1.2059817938128,1.2059817938128
420006,0.0,4.326237921250001,1,250,0.03689648100877998,1.0681682941842872e-06
420006,0.0,6.039237921250001,1,250,0.03689648100877998,1.0681682941842872e-06
420006,0.0,1.4690526140704145,1,250,0.03689648100877998,1.0681682941842872e-06
420006,0.0,3.1820526140704146,1,250,0.03689648100877998,1.0681682941842872e-06
420006,0.1,4.326237921250001,1,250,0.19879778147542973,3.18898817037155e-06
420006,0.1,6.039237921250001,1,250,0.07443445512838998,1.6223725348812286e-08
420006,0.1,1.4690526140704145,1,250,0.15421013491222219,8.498851870184382e-07
420006,0.1,3.1820526140704146,1,250,0.15792118445988926,2.6761210702318423e-06
420006,0.2,4.326237921250001,1,250,0.3598791999554096,3.892733150503531e-06
420006,0.2,6.039237921250001,1,250,0.17278244084962124,1.006647785398015e-06
420006,0.2,1.4690526140704145,1,250,0.2975973687499507,1.7848952642607208e-06
420006,0.2,3.1820526140704146,1,250,0.29274718660019394,3.96223976924607e-06
420006,0.3,4.326237921250001,0,19,0.8700636819751083,0.8700636819751083
420006,0.3,6.039237921250001,1,250,0.27200436520560384,1.8962287927927652e-06
420006,0.3,1.4690526140704145,1,250,0.49750111017071535,1.4111080511724426e-06
420006,0.3,3.1820526140704146,1,250,0.43447614485844155,4.2591753617274045e-06
420006,0.4,4.326237921250001,0,9,0.9700483639201658,0.9700483639201658
420006,0.4,6.039237921250001,0,27,1.1721957424532672,1.1721957424532672
