dataset,target_radius,method,seed,final_rauc
mfeat-fourier,2.0000,uniform,32,0.663000
mfeat-fourier,2.0000,fixed,32,0.595750
mfeat-fourier,2.0000,bgr,32,0.647500
mfeat-fourier,2.0000,uniform,33,0.688750
mfeat-fourier,2.0000,fixed,33,0.630750
mfeat-fourier,2.0000,bgr,33,0.573500
mfeat-fourier,2.0000,uniform,34,0.652250
mfeat-fourier,2.0000,fixed,34,0.608500
mfeat-fourier,2.0000,bgr,34,0.574750
mfeat-fourier,2.0000,uniform,35,0.602500
mfeat-fourier,2.0000,fixed,35,0.596500
mfeat-fourier,2.0000,bgr,35,0.593250
mfeat-fourier,2.0000,uniform,36,0.655750
mfeat-fourier,2.0000,fixed,36,0.725000
mfeat-fourier,2.0000,bgr,36,0.671500
mfeat-fourier,2.0000,uniform,37,0.683000
mfeat-fourier,2.0000,fixed,37,0.654000
mfeat-fourier,2.0000,bgr,37,0.675000
mfeat-fourier,2.0000,uniform,38,0.622500
mfeat-fourier,2.0000,fixed,38,0.619000
mfeat-fourier,2.0000,bgr,38,0.624750
mfeat-fourier,2.0000,uniform,39,0.662000
mfeat-fourier,2.0000,fixed,39,0.628250
mfeat-fourier,2.0000,bgr,39,0.597250
mfeat-fourier,2.0000,uniform,40,0.663250
mfeat-fourier,2.0000,fixed,40,0.672000
mfeat-fourier,2.0000,bgr,40,0.648250
mfeat-fourier,2.0000,uniform,41,0.621250
mfeat-fourier,2.0000,fixed,41,0.615000
mfeat-fourier,2.0000,bgr,41,0.630250
mfeat-fourier,2.0000,uniform,42,0.689750
mfeat-fourier,2.0000,fixed,42,0.679250
mfeat-fourier,2.0000,bgr,42,0.655750
mfeat-fourier,2.0000,uniform,43,0.676250
mfeat-fourier,2.0000,fixed,43,0.685500
mfeat-fourier,2.0000,bgr,43,0.596250
mfeat-fourier,2.0000,uniform,44,0.614000
mfeat-fourier,2.0000,fixed,44,0.609750
mfeat-fourier,2.0000,bgr,44,0.568000
mfeat-fourier,2.0000,uniform,45,0.620500
mfeat-fourier,2.0000,fixed,45,0.653750
mfeat-fourier,2.0000,bgr,45,0.610500
mfeat-fourier,2.0000,uniform,46,0.663000
mfeat-fourier,2.0000,fixed,46,0.680000
mfeat-fourier,2.0000,bgr,46,0.636750
