dataset,target_radius,method,seed,final_rauc
phoneme,2.0000,uniform,16,0.657500
phoneme,2.0000,fixed,16,0.607500
phoneme,2.0000,bgr,16,0.707250
phoneme,2.0000,uniform,17,0.671750
phoneme,2.0000,fixed,17,0.489750
phoneme,2.0000,bgr,17,0.710500
phoneme,2.0000,uniform,18,0.666750
phoneme,2.0000,fixed,18,0.753500
phoneme,2.0000,bgr,18,0.738000
phoneme,2.0000,uniform,19,0.707500
phoneme,2.0000,fixed,19,0.691250
phoneme,2.0000,bgr,19,0.702250
phoneme,2.0000,uniform,20,0.620500
phoneme,2.0000,fixed,20,0.706750
phoneme,2.0000,bgr,20,0.712000
phoneme,2.0000,uniform,21,0.747250
phoneme,2.0000,fixed,21,0.555000
phoneme,2.0000,bgr,21,0.708000
phoneme,2.0000,uniform,22,0.673500
phoneme,2.0000,fixed,22,0.701500
phoneme,2.0000,bgr,22,0.718500
phoneme,2.0000,uniform,23,0.735250
phoneme,2.0000,fixed,23,0.624500
phoneme,2.0000,bgr,23,0.689750
phoneme,2.0000,uniform,24,0.629500
phoneme,2.0000,fixed,24,0.619500
phoneme,2.0000,bgr,24,0.736000
phoneme,2.0000,uniform,25,0.741500
phoneme,2.0000,fixed,25,0.602250
phoneme,2.0000,bgr,25,0.757750
phoneme,2.0000,uniform,26,0.599500
phoneme,2.0000,fixed,26,0.697500
phoneme,2.0000,bgr,26,0.735500
phoneme,2.0000,uniform,27,0.666750
phoneme,2.0000,fixed,27,0.745250
phoneme,2.0000,bgr,27,0.751000
phoneme,2.0000,uniform,28,0.714250
phoneme,2.0000,fixed,28,0.654500
phoneme,2.0000,bgr,28,0.748500
phoneme,2.0000,uniform,29,0.727000
phoneme,2.0000,fixed,29,0.749250
phoneme,2.0000,bgr,29,0.735250
wdbc,2.0000,uniform,0,0.935312
wdbc,2.0000,fixed,0,0.907813
wdbc,2.0000,bgr,0,0.932813
wdbc,2.0000,uniform,1,0.942812
wdbc,2.0000,fixed,1,0.941562
wdbc,2.0000,bgr,1,0.954062
wdbc,2.0000,uniform,2,0.961562
wdbc,2.0000,fixed,2,0.975937
wdbc,2.0000,bgr,2,0.941562
wdbc,2.0000,uniform,3,0.961562
wdbc,2.0000,fixed,3,0.959062
wdbc,2.0000,bgr,3,0.972500
wdbc,2.0000,uniform,4,0.938438
wdbc,2.0000,fixed,4,0.951250
wdbc,2.0000,bgr,4,0.930000
wdbc,2.0000,uniform,5,0.920938
wdbc,2.0000,fixed,5,0.959062
wdbc,2.0000,bgr,5,0.967187
wdbc,2.0000,uniform,6,0.966875
wdbc,2.0000,fixed,6,0.968125
wdbc,2.0000,bgr,6,0.953437
wdbc,2.0000,uniform,7,0.951562
wdbc,2.0000,fixed,7,0.950625
wdbc,2.0000,bgr,7,0.954375
wdbc,2.0000,uniform,8,0.983750
wdbc,2.0000,fixed,8,0.957500
wdbc,2.0000,bgr,8,0.950000
wdbc,2.0000,uniform,9,0.962812
wdbc,2.0000,fixed,9,0.961562
wdbc,2.0000,bgr,9,0.955937
wdbc,2.0000,uniform,10,0.979688
wdbc,2.0000,fixed,10,0.959687
wdbc,2.0000,bgr,10,0.919688
wdbc,2.0000,uniform,11,0.957187
wdbc,2.0000,fixed,11,0.958750
wdbc,2.0000,bgr,11,0.964063
wdbc,2.0000,uniform,12,0.924375
wdbc,2.0000,fixed,12,0.949375
wdbc,2.0000,bgr,12,0.950625
wdbc,2.0000,uniform,13,0.929688
wdbc,2.0000,fixed,13,0.956562
wdbc,2.0000,bgr,13,0.965000
wdbc,2.0000,uniform,14,0.959687
wdbc,2.0000,fixed,14,0.927188
wdbc,2.0000,bgr,14,0.945937
wdbc,2.0000,uniform,15,0.926875
wdbc,2.0000,fixed,15,0.961875
wdbc,2.0000,bgr,15,0.976875
wdbc,2.0000,uniform,16,0.955625
wdbc,2.0000,fixed,16,0.960000
wdbc,2.0000,bgr,16,0.938438
wdbc,2.0000,uniform,17,0.975625
wdbc,2.0000,fixed,17,0.962500
wdbc,2.0000,bgr,17,0.975938
wdbc,2.0000,uniform,18,0.963125
wdbc,2.0000,fixed,18,0.948437
wdbc,2.0000,bgr,18,0.961562
wdbc,2.0000,uniform,19,0.968125
wdbc,2.0000,fixed,19,0.898750
wdbc,2.0000,bgr,19,0.909063
wdbc,2.0000,uniform,20,0.889375
wdbc,2.0000,fixed,20,0.969688
wdbc,2.0000,bgr,20,0.959062
wdbc,2.0000,uniform,21,0.964687
wdbc,2.0000,fixed,21,0.964375
wdbc,2.0000,bgr,21,0.936875
wdbc,2.0000,uniform,22,0.961562
wdbc,2.0000,fixed,22,0.943750
wdbc,2.0000,bgr,22,0.946562
wdbc,2.0000,uniform,23,0.961875
wdbc,2.0000,fixed,23,0.966250
wdbc,2.0000,bgr,23,0.961875
wdbc,2.0000,uniform,24,0.973437
wdbc,2.0000,fixed,24,0.948438
wdbc,2.0000,bgr,24,0.968437
wdbc,2.0000,uniform,25,0.975000
wdbc,2.0000,fixed,25,0.971875
wdbc,2.0000,bgr,25,0.923125
wdbc,2.0000,uniform,26,0.947812
wdbc,2.0000,fixed,26,0.966875
wdbc,2.0000,bgr,26,0.947812
wdbc,2.0000,uniform,27,0.947500
wdbc,2.0000,fixed,27,0.928750
wdbc,2.0000,bgr,27,0.915625
wdbc,2.0000,uniform,28,0.953437
wdbc,2.0000,fixed,28,0.965938
wdbc,2.0000,bgr,28,0.969062
wdbc,2.0000,uniform,29,0.950937
wdbc,2.0000,fixed,29,0.975313
wdbc,2.0000,bgr,29,0.966250
